timestamp_ms,accel_x_mean,accel_x_std,accel_y_mean,accel_y_std,accel_z_mean,accel_z_std,gyro_x_mean,gyro_y_mean,gyro_z_mean,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,yaw_speed,foot_force_0,foot_force_1,foot_force_2,foot_force_3,body_height,mode,gait_type,error_code,power_v_mean,power_a_mean
6760,-0.006305,0.053822,-0.175495,0.029790,9.583272,0.026410,-0.008345,-0.005078,0.005575,-0.053966,-0.137714,0.316831,0.001229,-0.003900,-0.021223,-0.016587,-0.018172,-0.713974,0.015979,0.000000,0.000000,0.000000,0.000000,0.322445,0.000000,0.000000,100.000000,30.119440,-1.955000
6780,0.002703,0.057250,-0.175549,0.029231,9.582175,0.027936,-0.007457,-0.005292,0.007560,-0.053936,-0.137688,0.316834,0.003283,0.000385,-0.021380,-0.016558,-0.018167,-0.713693,0.023436,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.955000
6800,-0.000541,0.055896,-0.181959,0.035140,9.582830,0.029773,-0.007732,-0.005292,0.005429,-0.053940,-0.137659,0.316839,0.004672,0.007374,-0.021459,-0.016538,-0.018239,-0.713671,0.002131,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.955000
6820,-0.016041,0.059657,-0.182398,0.035918,9.582672,0.032765,-0.008309,-0.004581,0.004652,-0.053941,-0.137692,0.316835,0.001790,0.000082,-0.021847,-0.016561,-0.018173,-0.713919,-0.007457,0.000000,0.000000,0.000000,0.000000,0.322438,0.000000,0.000000,100.000000,30.119440,-1.955000
6840,-0.019424,0.060124,-0.181071,0.035814,9.581517,0.033367,-0.008453,-0.005120,0.004742,-0.053983,-0.137723,0.316837,0.008990,-0.002428,-0.021693,-0.016554,-0.018193,-0.714134,-0.001065,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.955000
6860,-0.013940,0.060773,-0.182847,0.033062,9.581325,0.032392,-0.008213,-0.005120,0.006941,-0.053984,-0.137698,0.316843,-0.008271,0.001881,-0.021084,-0.016591,-0.018245,-0.714024,0.028762,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.110588,-1.955000
6880,-0.011811,0.063648,-0.180004,0.036426,9.582394,0.030679,-0.008451,-0.005752,0.006108,-0.053967,-0.137657,0.316855,-0.009592,0.002991,-0.021133,-0.016564,-0.018288,-0.713738,0.011718,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.955000
6900,-0.021432,0.057843,-0.178754,0.034107,9.583026,0.033404,-0.009278,-0.006220,0.003058,-0.053960,-0.137658,0.316864,0.001139,-0.009667,-0.021667,-0.016614,-0.018293,-0.713852,-0.009587,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.955000
6920,-0.027263,0.061307,-0.170915,0.027129,9.586730,0.030206,-0.009725,-0.006735,0.001684,-0.053999,-0.137715,0.316859,-0.011542,-0.019918,-0.021690,-0.016629,-0.018244,-0.714219,-0.007457,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.955000
6940,-0.017107,0.055066,-0.165663,0.025613,9.585880,0.032148,-0.010928,-0.006082,0.003230,-0.053996,-0.137721,0.316849,0.004597,-0.003672,-0.021909,-0.016710,-0.018224,-0.714279,0.014914,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.955000
6960,-0.004748,0.058765,-0.168432,0.027289,9.584391,0.030698,-0.010830,-0.006356,0.004012,-0.053976,-0.137677,0.316841,-0.011058,0.000594,-0.021656,-0.016722,-0.018254,-0.714057,0.027697,0.000000,0.000000,0.000000,0.000000,0.322447,0.000000,0.000000,100.000000,30.110588,-1.955000
6980,-0.007878,0.054349,-0.177132,0.026181,9.582408,0.030282,-0.010928,-0.005945,0.003574,-0.053938,-0.137653,0.316846,0.007982,-0.008006,-0.022337,-0.016721,-0.018260,-0.713883,0.003196,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.955000
7000,-0.016480,0.054503,-0.178927,0.025142,9.579000,0.038653,-0.010120,-0.006285,0.002770,-0.053944,-0.137688,0.316836,-0.002257,0.001165,-0.022525,-0.016717,-0.018187,-0.714073,-0.008522,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.955000
7020,-0.021625,0.058123,-0.176128,0.029446,9.585030,0.043416,-0.009038,-0.007697,0.003402,-0.053982,-0.137733,0.316822,-0.012602,0.001528,-0.021584,-0.016703,-0.018149,-0.714352,0.008522,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.955000
7040,-0.014924,0.057694,-0.172303,0.033503,9.587861,0.041459,-0.007031,-0.007137,0.004687,-0.053972,-0.137736,0.316825,-0.007939,-0.015630,-0.021853,-0.016698,-0.018129,-0.714273,0.014914,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.955000
7060,-0.010002,0.060868,-0.167903,0.033921,9.583642,0.043028,-0.007526,-0.007044,0.005395,-0.053921,-0.137690,0.316833,-0.017478,0.015589,-0.021063,-0.016740,-0.018105,-0.714007,0.012783,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.973000
7080,-0.017725,0.057767,-0.174506,0.038558,9.587311,0.042671,-0.007044,-0.004777,0.003299,-0.053910,-0.137720,0.316815,-0.003865,0.016635,-0.021607,-0.016660,-0.018037,-0.714068,0.004261,0.000000,0.000000,0.000000,0.000000,0.322434,0.000000,0.000000,100.000000,30.110588,-1.973000
7100,-0.029696,0.063816,-0.175819,0.038584,9.587311,0.033784,-0.007732,-0.004708,0.003161,-0.053950,-0.137754,0.316809,0.001052,-0.002008,-0.022163,-0.016690,-0.018065,-0.714334,-0.009587,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.973000
7120,-0.025255,0.059969,-0.177364,0.037755,9.583719,0.025116,-0.007835,-0.003608,0.004536,-0.053946,-0.137761,0.316809,-0.003962,-0.001026,-0.021979,-0.016713,-0.018036,-0.714427,0.009587,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.973000
7140,-0.016121,0.063224,-0.182558,0.033666,9.580279,0.025583,-0.009126,-0.003515,0.005717,-0.053945,-0.137747,0.316801,0.001471,-0.002928,-0.022250,-0.016748,-0.018049,-0.714268,0.011718,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.973000
7160,-0.017802,0.058918,-0.190262,0.027223,9.581017,0.021733,-0.008831,-0.002749,0.005704,-0.053917,-0.137707,0.316794,0.004223,0.010169,-0.022245,-0.016741,-0.018083,-0.714063,0.006392,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.973000
7180,-0.029209,0.056740,-0.183635,0.024233,9.579162,0.024095,-0.009942,-0.002663,0.003373,-0.053941,-0.137728,0.316778,-0.011129,-0.004286,-0.022703,-0.016750,-0.018061,-0.714260,-0.011718,0.000000,0.000000,0.000000,0.000000,0.322445,0.000000,0.000000,100.000000,30.119440,-1.973000
7200,-0.025937,0.053160,-0.177291,0.023334,9.576289,0.024577,-0.009374,-0.003054,0.002770,-0.053961,-0.137780,0.316770,0.003201,-0.012329,-0.023401,-0.016756,-0.018025,-0.714553,0.001065,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.973000
7220,-0.012091,0.050617,-0.163963,0.027769,9.576926,0.025180,-0.009481,-0.003977,0.004794,-0.053978,-0.137765,0.316769,-0.009445,0.000489,-0.022683,-0.016751,-0.018077,-0.714459,0.019175,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.973000
7240,-0.003437,0.055630,-0.165354,0.030612,9.577580,0.025420,-0.008934,-0.003230,0.006082,-0.053927,-0.137736,0.316773,0.004119,-0.001198,-0.022700,-0.016719,-0.018037,-0.714184,0.017044,0.000000,0.000000,0.000000,0.000000,0.322447,0.000000,0.000000,100.000000,30.110588,-1.973000
7260,-0.013088,0.053161,-0.171784,0.037948,9.574133,0.026562,-0.008309,-0.004048,0.002983,-0.053931,-0.137759,0.316778,-0.000030,-0.013493,-0.022925,-0.016661,-0.018006,-0.714243,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.973000
7280,-0.023363,0.062194,-0.175626,0.039663,9.571903,0.027003,-0.007697,-0.004983,0.001031,-0.053957,-0.137805,0.316782,-0.002117,-0.004708,-0.022662,-0.016676,-0.017960,-0.714540,-0.011718,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.973000
7300,-0.022106,0.063624,-0.176572,0.040839,9.581236,0.036919,-0.008025,-0.004794,0.003764,-0.053972,-0.137822,0.316778,0.000213,0.008391,-0.021960,-0.016692,-0.017954,-0.714661,0.011718,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.973000
7320,-0.017837,0.063604,-0.178807,0.038341,9.585822,0.038396,-0.008167,-0.005007,0.005433,-0.053939,-0.137775,0.316786,0.002999,0.007949,-0.021425,-0.016738,-0.017983,-0.714386,0.020240,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.119440,-1.973000
7340,-0.024102,0.057425,-0.184034,0.035895,9.575170,0.043719,-0.008309,-0.005681,0.004297,-0.053928,-0.137760,0.316786,-0.002984,-0.001119,-0.022445,-0.016736,-0.017980,-0.714258,0.000000,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.973000
7360,-0.029169,0.055756,-0.180483,0.031973,9.582992,0.043466,-0.008700,-0.004794,0.002308,-0.053933,-0.137786,0.316778,-0.002665,0.005341,-0.022121,-0.016740,-0.017941,-0.714417,-0.011718,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.973000
7380,-0.033171,0.055727,-0.176012,0.029446,9.589473,0.046218,-0.008591,-0.004673,0.001890,-0.053984,-0.137850,0.316773,0.000054,-0.002557,-0.022300,-0.016733,-0.017935,-0.714840,0.000000,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.973000
7400,-0.017570,0.052317,-0.167478,0.032365,9.586422,0.042589,-0.008350,-0.004605,0.004811,-0.053974,-0.137880,0.316835,0.001192,0.002965,-0.023621,-0.016720,-0.017952,-0.714757,0.033023,0.000000,0.000000,0.000000,0.000000,0.322450,0.000000,0.000000,100.000000,30.119440,-1.973000
7420,-0.011293,0.056964,-0.170507,0.030248,9.574493,0.039361,-0.007812,-0.003764,0.004190,-0.053953,-0.137823,0.316850,0.002174,-0.004926,-0.024342,-0.016718,-0.017940,-0.714518,0.017044,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.119440,-1.973000
7440,-0.015871,0.056562,-0.175974,0.034796,9.578196,0.035501,-0.008213,-0.002990,0.002165,-0.053937,-0.137812,0.316825,-0.003752,-0.004379,-0.024029,-0.016735,-0.017906,-0.714494,-0.006392,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.973000
7460,-0.024174,0.060963,-0.174391,0.033899,9.574798,0.032824,-0.008282,-0.002921,0.001168,-0.053951,-0.137853,0.316803,-0.009283,-0.022358,-0.024052,-0.016772,-0.017840,-0.714743,-0.013848,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.973000
7480,-0.019887,0.056164,-0.176206,0.032905,9.574878,0.026676,-0.007251,-0.003436,0.003539,-0.053973,-0.137889,0.316787,-0.000306,-0.013120,-0.023270,-0.016753,-0.017843,-0.714925,0.002131,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.973000
7500,-0.014884,0.055608,-0.182239,0.028305,9.576050,0.026367,-0.006889,-0.003941,0.004368,-0.053935,-0.137860,0.316773,0.005664,-0.006445,-0.022693,-0.016765,-0.017810,-0.714664,0.017044,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.973000
7520,-0.012821,0.055887,-0.186400,0.024460,9.572406,0.029706,-0.006976,-0.003814,0.004021,-0.053896,-0.137832,0.316753,-0.014416,-0.005008,-0.022883,-0.016774,-0.017788,-0.714466,0.005326,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.110588,-1.973000
7540,-0.022825,0.051517,-0.186389,0.022922,9.574851,0.028867,-0.005894,-0.004652,0.001811,-0.053903,-0.137860,0.316750,-0.006692,0.003234,-0.022580,-0.016753,-0.017744,-0.714673,-0.019175,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.973000
7560,-0.028212,0.056872,-0.184832,0.022509,9.582233,0.030697,-0.006108,-0.005468,0.001846,-0.053952,-0.137905,0.316746,0.001230,-0.010874,-0.022373,-0.016764,-0.017755,-0.714949,-0.010653,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.110588,-1.975000
7580,-0.021471,0.055002,-0.176553,0.031368,9.584415,0.033751,-0.007800,-0.005979,0.003436,-0.053972,-0.137904,0.316757,-0.011013,0.000859,-0.021295,-0.016775,-0.017783,-0.714985,0.021305,0.000000,0.000000,0.000000,0.000000,0.322447,0.000000,0.000000,100.000000,30.119440,-1.975000
7600,-0.009152,0.065292,-0.172885,0.030927,9.580050,0.036176,-0.007697,-0.005842,0.004124,-0.053934,-0.137865,0.316767,-0.010880,-0.012984,-0.021305,-0.016765,-0.017785,-0.714678,0.003196,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.119440,-1.975000
7620,-0.015601,0.061256,-0.176708,0.032643,9.584956,0.031378,-0.008007,-0.006254,0.002577,-0.053920,-0.137855,0.316772,0.002736,-0.006983,-0.021469,-0.016770,-0.017809,-0.714635,0.008522,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.975000
7640,-0.019872,0.063217,-0.173859,0.029091,9.588619,0.032304,-0.009161,-0.005575,0.002202,-0.053952,-0.137886,0.316768,0.001689,-0.007822,-0.021684,-0.016763,-0.017812,-0.714889,-0.012783,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.975000
7660,-0.014867,0.057318,-0.171456,0.031152,9.591712,0.034978,-0.009312,-0.005842,0.003333,-0.053994,-0.137910,0.316769,-0.003712,-0.006701,-0.021378,-0.016764,-0.017824,-0.715087,0.001065,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.110588,-1.975000
7680,0.000618,0.052714,-0.172576,0.030142,9.592794,0.034567,-0.009106,-0.005361,0.006082,-0.053983,-0.137883,0.316780,-0.008226,-0.003443,-0.020664,-0.016742,-0.017853,-0.714880,0.008522,0.000000,0.000000,0.000000,0.000000,0.322447,0.000000,0.000000,100.000000,30.119440,-1.975000
7700,-0.004709,0.047312,-0.173460,0.033339,9.583150,0.044252,-0.008877,-0.005184,0.005007,-0.053949,-0.137855,0.316781,0.006065,0.000960,-0.021922,-0.016768,-0.017878,-0.714698,0.012783,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.975000
7720,-0.016296,0.047305,-0.179681,0.037902,9.581903,0.043641,-0.009072,-0.004399,0.002852,-0.053968,-0.137889,0.316768,-0.005833,-0.009696,-0.022142,-0.016755,-0.017823,-0.714890,-0.010653,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.975000
7740,-0.028499,0.059843,-0.180878,0.040419,9.583527,0.044866,-0.008763,-0.005807,0.001100,-0.054012,-0.137927,0.316770,-0.003685,-0.010024,-0.021679,-0.016763,-0.017832,-0.715237,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.119440,-1.975000
7760,-0.025099,0.060718,-0.173659,0.042922,9.576887,0.041621,-0.008522,-0.005717,0.003302,-0.054016,-0.137928,0.316770,-0.005915,0.006328,-0.021490,-0.016770,-0.017826,-0.715222,0.011718,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.975000
7780,-0.021588,0.064042,-0.172383,0.043109,9.569345,0.038524,-0.010013,-0.005255,0.003799,-0.053991,-0.137884,0.316777,-0.003066,0.007278,-0.021548,-0.016767,-0.017879,-0.714949,0.017044,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.975000
7800,-0.021432,0.062723,-0.176321,0.044778,9.576807,0.032086,-0.008763,-0.004467,0.001581,-0.053979,-0.137897,0.316773,0.007783,-0.002840,-0.022089,-0.016721,-0.017849,-0.714937,-0.009587,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.975000
7820,-0.025339,0.063622,-0.170268,0.043101,9.581076,0.029631,-0.009445,-0.004900,0.000852,-0.054011,-0.137921,0.316772,-0.001321,0.004857,-0.021739,-0.016751,-0.017847,-0.715186,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322438,0.000000,0.000000,100.000000,30.110588,-1.975000
7840,-0.019192,0.056208,-0.165470,0.040528,9.581207,0.028172,-0.010137,-0.004914,0.003436,-0.054039,-0.137919,0.316782,-0.006952,0.000632,-0.021140,-0.016779,-0.017903,-0.715317,0.015979,0.000000,0.000000,0.000000,0.000000,0.322438,0.000000,0.000000,100.000000,30.119440,-1.975000
7860,-0.003128,0.053039,-0.165509,0.041335,9.578275,0.031524,-0.009690,-0.004364,0.006288,-0.054019,-0.137880,0.316780,-0.007653,0.011441,-0.021458,-0.016783,-0.017920,-0.715094,0.015979,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.975000
7880,-0.004509,0.052648,-0.174378,0.041475,9.574891,0.032982,-0.008487,-0.003409,0.006605,-0.053986,-0.137857,0.316788,0.007897,0.002581,-0.022035,-0.016754,-0.017931,-0.714847,0.017044,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.975000
7900,-0.018635,0.054222,-0.177929,0.037346,9.571140,0.033080,-0.009268,-0.002344,0.005504,-0.053964,-0.137888,0.316773,-0.002284,0.010726,-0.022275,-0.016776,-0.017811,-0.715003,-0.001065,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.975000
7920,-0.025738,0.060090,-0.183715,0.036664,9.570782,0.032179,-0.007989,-0.002166,0.005113,-0.054003,-0.137922,0.316768,0.000525,0.002886,-0.022152,-0.016823,-0.017826,-0.715317,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322444,0.000000,0.000000,100.000000,30.119440,-1.975000
7940,-0.022266,0.059445,-0.178927,0.039508,9.573456,0.034175,-0.008487,-0.002273,0.005965,-0.053991,-0.137905,0.316763,-0.004730,-0.006848,-0.021741,-0.016918,-0.017828,-0.715272,0.004261,0.000000,0.000000,0.000000,0.000000,0.322449,0.000000,0.000000,100.000000,30.110588,-1.975000
7960,-0.021189,0.061763,-0.181680,0.034932,9.575171,0.030245,-0.008984,-0.002202,0.007528,-0.053962,-0.137859,0.316761,-0.001347,-0.009677,-0.022218,-0.016874,-0.017865,-0.714934,0.019175,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.975000
7980,-0.017717,0.068255,-0.178767,0.039092,9.570661,0.033967,-0.009694,-0.002557,0.004048,-0.053942,-0.137842,0.316755,-0.000886,-0.009009,-0.023214,-0.016892,-0.017859,-0.714859,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.975000
8000,-0.024022,0.067669,-0.181680,0.041979,9.577605,0.035029,-0.010156,-0.004687,0.003231,-0.053953,-0.137870,0.316745,-0.001445,-0.003612,-0.022775,-0.016940,-0.017825,-0.715120,-0.003196,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.975000
8020,-0.019473,0.063567,-0.171664,0.041314,9.581514,0.039681,-0.011718,-0.004829,0.003941,-0.053990,-0.137895,0.316751,-0.003378,0.003277,-0.022021,-0.016951,-0.017846,-0.715352,-0.004261,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.110588,-1.975000
8040,-0.006345,0.063228,-0.176852,0.038077,9.570023,0.038020,-0.010191,-0.005149,0.006250,-0.053989,-0.137881,0.316751,0.005277,-0.006561,-0.022796,-0.016920,-0.017891,-0.715134,0.021305,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.975000
8060,0.001506,0.065694,-0.174043,0.039532,9.569548,0.037758,-0.010446,-0.004021,0.005292,-0.053933,-0.137851,0.316741,0.009785,-0.005292,-0.023120,-0.016945,-0.017843,-0.714897,0.005326,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.965000
8080,-0.020196,0.057326,-0.174082,0.033693,9.579741,0.030228,-0.010859,-0.004021,0.004639,-0.053922,-0.137869,0.316736,-0.002096,-0.002397,-0.022890,-0.016904,-0.017791,-0.714920,-0.002131,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.110588,-1.965000
8100,-0.026684,0.061884,-0.173464,0.033115,9.577772,0.032658,-0.010550,-0.004089,0.003024,-0.053960,-0.137902,0.316731,-0.005033,0.001908,-0.022866,-0.016910,-0.017775,-0.715207,-0.009587,0.000000,0.000000,0.000000,0.000000,0.322441,0.000000,0.000000,100.000000,30.110588,-1.965000
8120,-0.020042,0.059245,-0.169718,0.025876,9.574566,0.028397,-0.009587,-0.003093,0.004845,-0.053989,-0.137929,0.316706,-0.009704,0.002598,-0.022996,-0.016882,-0.017747,-0.715294,0.011718,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.965000
8140,-0.013863,0.059819,-0.171031,0.024134,9.575841,0.027260,-0.009484,-0.002715,0.005807,-0.053975,-0.137890,0.316728,0.001325,-0.000786,-0.022580,-0.016851,-0.017841,-0.715061,0.008522,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.965000
8160,-0.020151,0.054845,-0.177051,0.026048,9.567072,0.036005,-0.008984,-0.003586,0.003302,-0.053968,-0.137883,0.316722,-0.009127,-0.009778,-0.023471,-0.016836,-0.017830,-0.714990,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322445,0.000000,0.000000,100.000000,30.119440,-1.965000
8180,-0.027533,0.055447,-0.180028,0.024007,9.572947,0.040180,-0.009416,-0.003677,0.001100,-0.053990,-0.137917,0.316722,-0.001374,-0.004767,-0.022786,-0.016843,-0.017809,-0.715273,-0.019175,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.119440,-1.965000
8200,-0.023556,0.052800,-0.176862,0.022781,9.573138,0.040486,-0.009106,-0.004639,0.001443,-0.054031,-0.137942,0.316727,0.000040,0.001793,-0.022754,-0.016859,-0.017835,-0.715512,-0.010653,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.110588,-1.965000
8220,-0.012370,0.053786,-0.172422,0.024623,9.565114,0.039139,-0.008345,-0.005504,0.003906,-0.054035,-0.137943,0.316728,0.006690,-0.011431,-0.023317,-0.016819,-0.017855,-0.715392,0.015979,0.000000,0.000000,0.000000,0.000000,0.322447,0.000000,0.000000,100.000000,30.110588,-1.965000
8240,-0.011133,0.055441,-0.168991,0.025285,9.568426,0.042006,-0.008274,-0.005078,0.003409,-0.054001,-0.137903,0.316739,-0.000405,0.000609,-0.022670,-0.016813,-0.017863,-0.715124,0.013848,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.965000
8261,-0.015961,0.053289,-0.169669,0.022541,9.574850,0.034933,-0.006924,-0.005326,0.001846,-0.054009,-0.137916,0.316715,0.004521,-0.000964,-0.023779,-0.016781,-0.017869,-0.715229,-0.010653,0.000000,0.000000,0.000000,0.000000,0.322439,0.000000,0.000000,100.000000,30.110588,-1.965000
8280,-0.019593,0.056033,-0.172263,0.025311,9.568745,0.030898,-0.006463,-0.004829,0.001101,-0.054043,-0.137934,0.316717,-0.001094,-0.010781,-0.023552,-0.016839,-0.017882,-0.715509,0.003196,0.000000,0.000000,0.000000,0.000000,0.322446,0.000000,0.000000,100.000000,30.119440,-1.965000
8300,-0.017797,0.054341,-0.169270,0.027778,9.573574,0.029607,-0.006072,-0.004865,0.004474,-0.054042,-0.137947,0.316726,0.014898,0.011590,-0.022892,-0.016811,-0.017879,-0.715513,0.013848,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.110588,-1.965000
8320,-0.008496,0.057891,-0.173734,0.025546,9.575417,0.029398,-0.006082,-0.005533,0.005533,-0.054044,-0.137928,0.316738,0.004030,0.005600,-0.022654,-0.016736,-0.017916,-0.715274,0.018109,0.000000,0.000000,0.000000,0.000000,0.322443,0.000000,0.000000,100.000000,30.119440,-1.965000
8340,-0.009654,0.056609,-0.182693,0.028585,9.577425,0.028911,-0.006632,-0.005258,0.004021,-0.054027,-0.137914,0.316752,0.005955,-0.008288,-0.022647,-0.016744,-0.017927,-0.715143,-0.005326,0.000000,0.000000,0.000000,0.000000,0.322433,0.000000,0.000000,100.000000,30.119440,-1.965000
8360,-0.024328,0.058673,-0.186091,0.031447,9.578544,0.032473,-0.007629,-0.004708,0.001375,-0.054036,-0.137940,0.316741,-0.008197,-0.007808,-0.022685,-0.016788,-0.017869,-0.715376,-0.015979,0.000000,0.000000,0.000000,0.000000,0.322437,0.000000,0.000000,100.000000,30.119440,-1.965000
8380,-0.028228,0.062283,-0.181998,0.043471,9.581751,0.033183,-0.006460,-0.004742,0.003161,-0.054070,-0.137983,0.316753,-0.005630,0.001453,-0.021990,-0.016754,-0.017838,-0.715566,-0.008522,0.000000,0.000000,0.000000,0.000000,0.322442,0.000000,0.000000,100.000000,30.110588,-1.965000
8400,-0.016875,0.058067,-0.179333,0.043657,9.580747,0.033553,-0.007285,-0.004158,0.004502,-0.054050,-0.137971,0.316762,0.000960,-0.000141,-0.021778,-0.016763,-0.017822,-0.715428,0.019175,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.965000
8420,-0.016600,0.058037,-0.174537,0.046861,9.579401,0.033865,-0.008948,-0.002592,0.003444,-0.054025,-0.137945,0.316754,-0.002392,-0.005719,-0.022295,-0.016771,-0.017824,-0.715214,0.009587,0.000000,0.000000,0.000000,0.000000,0.322440,0.000000,0.000000,100.000000,30.119440,-1.965000
8440,-0.020031,0.054566,-0.174457,0.044370,9.584109,0.033321,-0.008842,-0.002450,0.002521,-0.054018,-0.137940,0.316757,-0.006272,0.001297,-0.021601,-0.016760,-0.017821,-0.715228,0.008522,0.000000,0.000000,0.000000,0.000000,0.322436,0.000000,0.000000,100.000000,30.119440,-1.965000
8460,-0.021947,0.053228,-0.168038,0.041123,9.586074,0.031882,-0.008443,-0.002407,0.002525,-0.054030,-0.137974,0.316750,0.003364,-0.012575,-0.022455,-0.016741,-0.017789,-0.715416,-0.014914,0.000000,0.000000,0.000000,0.000000,0.322438,0.000000,0.000000,100.000000,30.110588,-1.965000
